video_id,question_id,task,source,question,answer,pred_answer,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,prune_cache,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q0,SF,Ego,Is there the mineral water I need inside the refrigerator in front of me?,"Yes, I see that there are various kinds of mineral water in the refrigerator for you to choose from.","The image you've provided shows a refrigerator with various beverages, including what appears to be mineral water. However, due to the motion blur and angle of the photo, it's not possible to definitively identify the specific brands or types of mineral water available. If you need a particular brand or type of mineral water, you might want to check the labels more closely or ask someone nearby for assistance.",20.0,20,179,1.0,False,722,3920,0.1842,adaptive,784,4,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q0,SF,Ego,Is there the mineral water I need inside the refrigerator in front of me?,"Yes, I see that there are various kinds of mineral water in the refrigerator for you to choose from.","The image you've provided shows a refrigerator with various beverages, including what appears to be mineral water. However, due to the motion blur and angle of the photo, it's not possible to definitively identify the specific brands or types of mineral water available. If you need a particular brand or type of mineral water, you might want to check the labels more closely or ask someone nearby for assistance.",20.0,20,179,1.0,False,722,3920,0.1842,adaptive,784,4,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q1,SM,Ego,What color is the shopping basket I use to hold items?,It is red.,red,50.0,50,179,1.0,False,1567,9800,0.1599,adaptive,1764,9,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q1,SM,Ego,What color is the shopping basket I use to hold items?,It is red.,red,50.0,50,179,1.0,False,1567,9800,0.1599,adaptive,1764,9,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q2,KG,Ego,"Based on what you see, where do you think I am right now?",I think you should be in a place similar to a shopping mall right now.,"It appears that you are in a convenience store or a small grocery store, as indicated by the presence of a refrigerated display case filled with various beverages and snacks. The interior setting, including the shelving and the items for sale, is typical of such retail environments.",74.0,74,179,1.0,False,2075,14504,0.1431,adaptive,2352,12,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q2,KG,Ego,"Based on what you see, where do you think I am right now?",I think you should be in a place similar to a shopping mall right now.,"It appears that you are in a convenience store or a small grocery store, as indicated by the presence of a refrigerated display case filled with various beverages and snacks. The interior setting, including the shelving and the items for sale, is typical of such retail environments.",74.0,74,179,1.0,False,2075,14504,0.1431,adaptive,2352,12,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q3,OS,Ego,I want to find a place to sit and rest. Are there any chairs nearby?,"Yes, there are chairs near you where you can sit and rest.","Yes, there are chairs nearby.",108.0,108,179,1.0,False,2557,21168,0.1208,adaptive,2940,15,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q3,OS,Ego,I want to find a place to sit and rest. Are there any chairs nearby?,"Yes, there are chairs near you where you can sit and rest.","Yes, there are chairs nearby.",108.0,108,179,1.0,False,2557,21168,0.1208,adaptive,2940,15,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q4,LM,Ego,Is there a shelf with fruit nearby? I want to buy some apples.,"Yes, there are some shelves to your left where you can go and look for apples.","Yes, there is a shelf with fruit nearby. You can find apples on the shelf.",142.0,142,179,1.0,False,3142,27832,0.1129,adaptive,3528,18,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q4,LM,Ego,Is there a shelf with fruit nearby? I want to buy some apples.,"Yes, there are some shelves to your left where you can go and look for apples.","Yes, there is a shelf with fruit nearby. You can find apples on the shelf.",142.0,142,179,1.0,False,3142,27832,0.1129,adaptive,3528,18,15000,0,64,1
