video_id,question,answer,pred_answer,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is being performed with vegetables?,Chopping vegetables.,chopping,683,58800,0.0116,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What step is being taken with flatbread?,Wrapping sauce in flatbread.,The flatbread is being filled with the cooked mixture.,683,58800,0.0116,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What kitchen fixture is being utilized?,Opening a cabinet.,stove,683,58800,0.0116,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What's the overview of the action in the clip?,Preparing ingredients for a meal.,"The video begins with a view of a kitchen, focusing on a wooden cutting board where a person is chopping red bell peppers. The kitchen features white cabinets, a stainless steel oven, and a tiled backsplash. The scene transitions to a close-up of the person's hands as they scoop a mixture from a pot on the stove using a ladle. The mixture appears to be a stew or sauce, and the person is transferring it into a tortilla or flatbread. The video wraps up with the person continuing to scoop the mixture into the tortilla, preparing a dish.",683,58800,0.0116,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video show someone chopping vegetables?,Yes.,Yes.,683,58800,0.0116,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the individual successfully open a kitchen cabinet?,Yes.,"Yes, the individual successfully opened a kitchen cabinet.",683,58800,0.0116,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the flatbread being seasoned with sauce?,Yes.,no,683,58800,0.0116,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there an occurrence of food being wrapped?,Yes.,Yes.,683,58800,0.0116,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person using a knife for cooking tasks?,Yes.,Yes.,683,58800,0.0116,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the location in the video clip?,A kitchen.,The location in the video clip is a kitchen.,1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What kitchen activity is underway in the clip?,Cutting vegetables.,"The kitchen activity underway in the clip is the preparation of a meal, specifically involving the cutting of vegetables and the cooking of a dish.",1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What tool does the person in the video use?,Knives.,knife,1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What appliance does the person in the video handle?,The heat regulator of the cooker.,The person in the video handles a stove.,1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What part of the kitchen furniture does the person interact with?,Drawers.,The person interacts with the kitchen counter and cabinets.,1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How is the person controlling the cooking temperature?,Operating the heat regulator.,The person is controlling the cooking temperature by adjusting the stove knobs.,1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What can be inferred from the person's actions with the drawers?,Searching or organizing.,The person is likely searching for a specific item or organizing the contents of the drawer.,1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show any cooking taking place?,"No direct cooking, only preparation.","Yes, the clip shows a person cooking with a pan on the stove and a pot on the counter.",1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the person successfully cut the vegetables?,Yes.,"Yes, the person successfully cut the vegetables.",1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Was the heat regulator adjusted to a specific level?,"Yes, it was operated.","Yes, the heat regulator was adjusted to a specific level.",1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the person use any other kitchen tools besides knives?,Heat regulator only mentioned.,"Yes, the person used a spoon to stir the contents of a pot on the stove.",1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the cabinet opened before wrapping the sauce in flat bread?,No,"No, the cabinet is not opened before wrapping the sauce in flat bread.",1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I cut vegetables before operating the heat regulator on the cooker?,Yes,"Yes, you should cut the vegetables before operating the heat regulator on the cooker.",1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the drawer opened before the vegetables are chopped?,No,"Yes, the drawer is opened before the vegetables are chopped.",1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does wrapping sauce in flat bread happen after cutting vegetables?,Yes,"Yes, wrapping sauce in flat bread happens after cutting vegetables.",1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I open the cabinet before chopping the vegetables?,No,no,1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before wrapping the sauce in flat bread?,Chopping vegetables,The sauce is scooped out of a pot and placed into a bowl.,1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What takes place right before operating the heat regulator of the cooker?,Cutting vegetables with knives,The person is seen preparing ingredients on a wooden cutting board.,1060,111720,0.0095,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What setting is shown in this video clip?,A kitchen.,The video clip shows a kitchen setting.,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is being performed with tomatoes?,Cutting tomatoes.,chopping,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there an electronic device being used in this scene?,"Yes, a mobile phone.","Yes, there is a microwave visible in the scene.",1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How is the sauce being utilized in the cooking process?,By spreading it on flatbreads.,The sauce is being used to fill the tortillas.,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What activity is occurring aside from food preparation?,Operating a mobile phone.,"The person is also seen interacting with a dishwasher, possibly loading or unloading dishes.",1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What manual task is depicted involving food items?,"Cutting vegetables, specifically tomatoes.",The manual task depicted is chopping vegetables on a cutting board.,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is someone chopping vegetables in the video?,Yes.,Yes.,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the sauce being poured into a bowl?,"No, it's being rolled in flatbreads.",no,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is a cooking activity happening in a bedroom?,"No, it's happening in a kitchen.",no,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the frame capture the act of grilling or frying?,No.,"No, the frame does not capture the act of grilling or frying.",1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, are vegetables cut before the heat regulator is operated?",Yes,"Yes, vegetables are cut before the heat regulator is operated.",1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does rolling sauce in flatbreads occur after cutting tomatoes?,Yes,"Yes, rolling sauce in flatbreads occurs after cutting tomatoes.",1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the opening of the drawers happen before using the mobile phone?,No,"No, the opening of the drawers happens after using the mobile phone.",1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the heat regulator operated before rolling sauce in flatbreads?,No,"Yes, the heat regulator is operated before rolling sauce in flatbreads.",1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before rolling sauce in flatbreads?,Cutting tomatoes with a knife.,scooping sauce,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens just before operating the heat regulator?,Cutting vegetables with knives.,The person is seen preparing ingredients on a wooden cutting board.,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is done just before opening drawers in the kitchen?,Operating the heat regulator of the cooker.,slicing a tomato,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What activity occurs just before operating a mobile phone?,Rolling sauce in flatbreads.,eating,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the cabinet opened before the vegetables are chopped?,No,"Yes, the cabinet is opened before the vegetables are chopped.",1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does operating the heat regulator happen after chopping vegetables?,Yes,"Yes, operating the heat regulator happens after chopping vegetables.",1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is wrapping sauce in flat bread before cutting vegetables?,No,"No, wrapping sauce in flat bread is not before cutting vegetables. The video shows the preparation of a meal, including wrapping sauce in flat bread, but it does not show the cutting of vegetables before wrapping the sauce.",1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I use the mobile phone before opening drawers?,Yes,no,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens just before the cabinet is opened in the video?,Chopping vegetables,A hand is seen holding a knife and chopping a red bell pepper on a wooden cutting board.,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs immediately before operating the heat regulator?,Cutting vegetables with knives,The person is seen preparing ingredients on a wooden cutting board.,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do right before rolling sauce in flat breads?,Cutting tomatoes,"right before rolling sauce in flat breads, you would typically prepare the flatbreads by placing them on a clean surface, ensuring they are evenly spaced. Then, you would spread a layer of sauce onto each flatbread, leaving a small border around the edges to prevent the sauce from oozing out during rolling. After spreading the sauce, you might add other ingredients such as cheese, vegetables, or meats, depending on the recipe you are following. Once all the ingredients are in place, you would start rolling the flatbread tightly, using the border of the flatbread to help seal the roll. It's important to roll the flatbread firmly but not too tightly, as this can cause the filling to spill out.",1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action takes place just before using the mobile phone?,Rolling sauce in flat breads,The person is seen holding a knife and chopping vegetables on a wooden cutting board.,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is done directly before opening drawers in the kitchen?,Operating the heat regulator.,slicing a tomato,1449,164640,0.0088,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting of the latest video frame?,A kitchen.,The setting of the latest video frame is a kitchen.,1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What can be seen on the stove in the video clip?,A pan with shawarma filling and bread.,A pot with a red sauce,1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How many pans are on the stove in the video?,Two pans.,There are two pans on the stove in the video.,1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What objects are visible on the kitchen counter in the video?,Ingredients and utensils.,"A cutting board with chopped vegetables, a knife, a bowl of chopped onions, a bowl of chopped tomatoes, a bowl of shredded cheese, and a bowl of cooked meat are visible on the kitchen counter.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What cooking process is happening in the new frames?,Shawarma filling is being prepared.,"The new frames show the process of preparing and cooking a dish, likely tacos, as indicated by the presence of tortillas, a pan with a mixture that could be taco filling, and the person's actions of placing the filling into the tortillas.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action was the cook performing?,Adding bread to the shawarma filling.,"The cook was preparing food, specifically chopping vegetables and assembling tacos.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How is the cook interacting with the food?,By stirring and combining ingredients.,"The cook is actively engaged in the cooking process, chopping vegetables, and preparing food for cooking.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the cook's technique in the video clip.,Carefully scooping and spreading filling onto bread.,"The cook is seen preparing a meal in a kitchen with a wooden cutting board on the counter. They are chopping vegetables, including red bell peppers and onions, and placing them into a pot on the stove. The cook is also seen wrapping the chopped vegetables in tortillas, which are then placed into a pan on the stove. The cook is using a spatula to stir the contents of the pan and a knife to chop the vegetables. The kitchen is equipped with various utensils and ingredients, including a bowl of chopped vegetables, a bottle of oil, and a container of spices. The cook is wearing a red ring on their finger and has red nail polish. The video shows the cook's technique in preparing a meal, including chopping vegetables, wrapping them in tortillas, and cooking them in a pan.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there more than one dish being cooked simultaneously?,Yes.,"Yes, there is more than one dish being cooked simultaneously.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the cook wearing any protective gloves in the video?,No.,"No, the cook is not wearing any protective gloves in the video.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video capture the addition of toppings to the shawarma?,No.,"Yes, the video captures the addition of toppings to the shawarma, as the person is seen adding toppings to the shawarma wraps.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the mobile phone operated before rolling sauce in flat breads?,No,"No, the mobile phone is not operated before rolling sauce in flat breads.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I cut the tomatoes before preparing the shawarma?,Yes,yes,1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma prepared before cutting tomatoes?,No,"Yes, the shawarma is prepared before cutting tomatoes.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I roll sauce in flat breads after cutting tomatoes?,Yes,"Yes, after cutting tomatoes, the next step in the video is to roll the sauce in flat breads.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the mobile phone operated after preparing the shawarma?,Yes,"Yes, the mobile phone is operated after preparing the shawarma.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action occurs just before I operated the mobile phone?,Rolling sauce in flat breads,I operated the mobile phone,1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do before cutting the tomatoes?,"Nothing, it is the first action.",gather ingredients and utensils,1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before preparing the shawarma?,Operating the mobile phone,chopping vegetables,1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, did I open the kitchen drawers before cutting vegetables?",No,"Yes, you opened the kitchen drawers before cutting vegetables.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the cooking of shawarma happen before regulating the cooker's heat?,Yes,"No, the cooking of shawarma happens after regulating the cooker's heat.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the mobile phone operated after the sauce is rolled in flatbreads?",Yes,"No, the mobile phone is not operated after the sauce is rolled in flatbreads.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is heat regulation done before cutting tomatoes with a knife?,No,"Yes, heat regulation is done before cutting tomatoes with a knife.",1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video sequence, what do I do before cooking shawarma?",Cut vegetables,chop vegetables,1820,217560,0.0084,1960,10,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the setting shown in the video clip.,A kitchen where shawarma is being prepared.,"The video takes place in a kitchen with a modern design, featuring white cabinets and a black tiled backsplash. The kitchen counter is cluttered with various cooking utensils and ingredients, including a cutting board with chopped vegetables, a bowl of chopped onions, a bottle of olive oil, and a container of spices. A person is seen preparing food, specifically filling tortillas with a mixture of cooked meat and vegetables. The person uses a spatula to scoop the filling from a pan and place it into the tortillas. The kitchen also has a stainless steel stove and a dishwasher. The video shows the person carefully placing the filled tortillas onto a plate, ready to be served.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is happening in these new frames?,Shawarma is being filled with ingredients.,"In the new frames, we see a person in a kitchen preparing food. The kitchen has a modern design with a tiled backsplash and stainless steel appliances. The person is working on a wooden cutting board, chopping vegetables, which appear to be tomatoes and onions. There are several tortillas laid out on the counter, and the person is using a knife to fill them with a mixture that looks like it could be refried beans or a similar filling. The kitchen is well-lit, and the person is focused on the task at hand, indicating that they are likely preparing a meal, possibly tacos or a similar dish.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person in the video making a meal?,Yes.,"Yes, the person in the video is making a meal.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen the main location in these frames?,Yes.,"Yes, the kitchen is the main location in these frames.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video capture the moment of grilling meat for the shawarma?,No.,"No, the video does not capture the moment of grilling meat for the shawarma. It focuses on the preparation and assembly of the shawarma, including chopping vegetables, preparing the meat mixture, and assembling the wraps.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are spices being added to the food in this clip?,No.,"Yes, spices are being added to the food in this clip. The person is seen adding spices to the pan on the stove, which is part of the cooking process.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the shawarma filling added to the bread before wrapping it?",Yes,"Yes, the shawarma filling is added to the bread before wrapping it.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the chopping of vegetables occur before heating the pan?,No,"Yes, the chopping of vegetables occurs before heating the pan.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the stove turned off before removing the pan from heat?,Yes,"Yes, the stove is turned off before removing the pan from heat.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the bread placed on the pan before adding fillings?",Yes,"Yes, the bread is placed on the pan before adding fillings.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma served before adding sauce?,No,"No, the shawarma is not served before adding sauce.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do before adding the shawarma filling to the bread?,Chop vegetables,"Before adding the shawarma filling to the bread, you should ensure that the bread is warm. In the video, you can see the bread being heated on a pan. Once the bread is warm, you can then start assembling the shawarma by placing the shawarma meat onto the bread, followed by any desired toppings such as vegetables, sauces, or additional fillings. The video shows the person assembling the shawarma with various ingredients, including what appears to be lettuce, tomatoes, and possibly other vegetables or sauces.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is done before turning off the stove?,Cook shawarma,"Before turning off the stove, the person ensures that the food is properly cooked and the kitchen is tidy.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the immediate step before serving the shawarma?,Add sauce,"The immediate step before serving the shawarma is to assemble the wraps with the cooked meat, vegetables, and sauce.",2359,270480,0.0087,2548,13,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the sauce added to the flat bread before cutting the tomatoes?",No,"No, the sauce is added to the flat bread after cutting the tomatoes.",2359,270480,0.0087,2548,13,15000,0,64,1
