video_id,question,answer,pred_answer,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is being performed with vegetables?,Chopping vegetables.,The vegetables are being chopped and prepared for cooking.,7630,58800,0.1298,7644,39,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What step is being taken with flatbread?,Wrapping sauce in flatbread.,The flatbread is being filled with the cooked mixture.,7630,58800,0.1298,7644,39,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What kitchen fixture is being utilized?,Opening a cabinet.,stove,7630,58800,0.1298,7644,39,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What's the overview of the action in the clip?,Preparing ingredients for a meal.,"The video begins with a view of a kitchen, focusing on a wooden cutting board where a person is preparing ingredients. The person is chopping onions and red bell peppers on the cutting board, which is surrounded by various kitchen items such as a bowl of tomatoes, a bottle of oil, and a container of organic greens. The person's hands are visible, with red nail polish, as they handle the knife and vegetables.The scene transitions to a close-up of the person's hands as they continue to chop the red bell peppers into smaller pieces. The cutting board is now covered with chopped onions and red bell peppers, and the person is using a large knife to make precise cuts.The video then shows the person holding a tortilla and scooping the chopped vegetables from the cutting board into it. The tortilla is placed on a black stovetop, and the person begins to fill it with the vegetables. The kitchen background includes a pot of stew on the stove, a container of organic greens, and a bottle of oil.The person continues to fill the tortilla with the chopped vegetables, preparing it for cooking. The video wraps up with the person placing the filled tortilla on a black stovetop, next to the pot of stew. The kitchen background includes a",7630,58800,0.1298,7644,39,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video show someone chopping vegetables?,Yes.,Yes.,7630,58800,0.1298,7644,39,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the individual successfully open a kitchen cabinet?,Yes.,"Yes, the individual successfully opened a kitchen cabinet.",7630,58800,0.1298,7644,39,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the flatbread being seasoned with sauce?,Yes.,Yes.,7630,58800,0.1298,7644,39,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there an occurrence of food being wrapped?,Yes.,"Yes, the video shows the person wrapping the cooked mixture in tortillas.",7630,58800,0.1298,7644,39,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person using a knife for cooking tasks?,Yes.,Yes.,7630,58800,0.1298,7644,39,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the location in the video clip?,A kitchen.,The location in the video clip is a kitchen.,14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What kitchen activity is underway in the clip?,Cutting vegetables.,"The clip shows the preparation of a meal, specifically the chopping of vegetables and the cooking of a dish in a pan on the stove.",14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What tool does the person in the video use?,Knives.,The person in the video uses a large knife to chop vegetables.,14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What appliance does the person in the video handle?,The heat regulator of the cooker.,The person in the video handles a stove.,14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What part of the kitchen furniture does the person interact with?,Drawers.,"The person interacts with the dishwasher, opening it to place dishes inside.",14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How is the person controlling the cooking temperature?,Operating the heat regulator.,The person is controlling the cooking temperature by adjusting the stove's knobs.,14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What can be inferred from the person's actions with the drawers?,Searching or organizing.,"The person's actions with the drawers suggest they are organizing or retrieving items, possibly related to the cooking process.",14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show any cooking taking place?,"No direct cooking, only preparation.","Yes, the clip shows the person cooking by placing the filled tortillas on the stovetop and stirring the contents of the pot.",14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the person successfully cut the vegetables?,Yes.,"Yes, the person successfully cuts the vegetables into smaller pieces.",14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Was the heat regulator adjusted to a specific level?,"Yes, it was operated.","Yes, the heat regulator was adjusted to a specific level.",14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the person use any other kitchen tools besides knives?,Heat regulator only mentioned.,"Yes, the person used a grater and a spoon in addition to knives.",14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the cabinet opened before wrapping the sauce in flat bread?,No,No.,14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I cut vegetables before operating the heat regulator on the cooker?,Yes,"The video shows a person preparing food in a kitchen. Initially, the person is seen chopping vegetables on a wooden cutting board. The vegetables include red bell peppers and onions. The person then moves to a stove where they are cooking a mixture of ingredients, which appears to be a stew or a similar dish. The cooking process involves stirring the contents of the pot on the stove.The video does not explicitly show the person cutting vegetables before operating the heat regulator on the cooker. However, it is common practice to prepare ingredients, such as chopping vegetables, before starting to cook. The person in the video seems to have already prepared the vegetables before placing them into the pot on the stove.",14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the drawer opened before the vegetables are chopped?,No,"Yes, the drawer is opened before the vegetables are chopped.",14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does wrapping sauce in flat bread happen after cutting vegetables?,Yes,"Yes, wrapping sauce in flat bread happens after cutting vegetables.",14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I open the cabinet before chopping the vegetables?,No,"No, you should open the cabinet after chopping the vegetables.",14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before wrapping the sauce in flat bread?,Chopping vegetables,"Just before wrapping the sauce in flat bread, the person chops garlic on the cutting board.",14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What takes place right before operating the heat regulator of the cooker?,Cutting vegetables with knives,"Right before operating the heat regulator of the cooker, the person is seen holding a spatula and a pan with a mixture of ingredients, likely the filling for the tortillas.",14022,111720,0.1255,14112,72,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What setting is shown in this video clip?,A kitchen.,The video clip shows a kitchen setting.,20999,164640,0.1275,21168,108,15000,1213857792,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is being performed with tomatoes?,Cutting tomatoes.,The tomatoes are being sliced on the cutting board.,20999,164640,0.1275,21168,108,15000,1213857792,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there an electronic device being used in this scene?,"Yes, a mobile phone.","Yes, there is an electronic device being used in the scene.",20999,164640,0.1275,21168,108,15000,1213857792,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How is the sauce being utilized in the cooking process?,By spreading it on flatbreads.,"The sauce is being used to fill the tortillas, which are then placed on a baking tray to be cooked.",20999,164640,0.1275,21168,108,15000,1213857792,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What activity is occurring aside from food preparation?,Operating a mobile phone.,"The person is also seen interacting with a smartphone, possibly taking a photo or video of the cooking process.",20999,164640,0.1275,21168,108,15000,1213857792,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What manual task is depicted involving food items?,"Cutting vegetables, specifically tomatoes.",The manual task depicted involves slicing a tomato on a wooden cutting board.,20999,164640,0.1275,21168,108,15000,1213857792,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is someone chopping vegetables in the video?,Yes.,Yes.,20999,164640,0.1275,21168,108,15000,1213857792,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the sauce being poured into a bowl?,"No, it's being rolled in flatbreads.","No, the sauce is being poured into a pan.",20999,164640,0.1275,21168,108,15000,1213857792,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is a cooking activity happening in a bedroom?,"No, it's happening in a kitchen.",no,20999,164640,0.1275,21168,108,15000,1213857792,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the frame capture the act of grilling or frying?,No.,"The frame captures the act of grilling or frying, as the person is seen placing the filled tortillas onto the grill pan.",20999,164640,0.1275,21168,108,15000,1213857792,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, are vegetables cut before the heat regulator is operated?",Yes,"Yes, vegetables are cut before the heat regulator is operated.",20999,164640,0.1275,21168,108,15000,1213857792,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does rolling sauce in flatbreads occur after cutting tomatoes?,Yes,"Yes, rolling sauce in flatbreads occurs after cutting tomatoes.",20999,164640,0.1275,21168,108,15000,1213857792,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the opening of the drawers happen before using the mobile phone?,No,"No, the opening of the drawers happens after using the mobile phone.",20999,164640,0.1275,21168,108,15000,1213857792,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the heat regulator operated before rolling sauce in flatbreads?,No,"Yes, the heat regulator is operated before rolling sauce in flatbreads.",20999,164640,0.1275,21168,108,15000,1213857792,64,1
