latency_seconds,retrieval_seconds,generation_seconds,n_generated_tokens,ms_per_token,answer_chars,question_idx,frame_idx,model,n_local,retrieve_size,answer_tokens_cap,force_answer_length,prune_method,vision_method
4.933210695977323,,,121,40.770336330391096,607,0,150,llava_ov_7b,15000,64,128,False,rlt,none
5.0021973110269755,,,128,39.079666492398246,573,1,150,llava_ov_7b,15000,64,128,False,rlt,none
2.2846956070279703,,,57,40.08237907066614,284,2,150,llava_ov_7b,15000,64,128,False,rlt,none
4.992513512028381,,,128,39.00401181272173,666,3,150,llava_ov_7b,15000,64,128,False,rlt,none
4.11094700708054,,,105,39.151876257909905,534,4,150,llava_ov_7b,15000,64,128,False,rlt,none
2.393470439943485,,,60,39.89117399905808,302,5,150,llava_ov_7b,15000,64,128,False,rlt,none
3.8819729048991576,,,99,39.21184752423392,524,6,150,llava_ov_7b,15000,64,128,False,rlt,none
4.148643787950277,,,106,39.138148942927145,547,7,150,llava_ov_7b,15000,64,128,False,rlt,none
2.2765280340099707,,,57,39.9390883159644,290,8,150,llava_ov_7b,15000,64,128,False,rlt,none
5.132428280077875,,,128,40.097095938108396,638,9,285,llava_ov_7b,15000,64,128,False,rlt,none
4.999754649004899,,,128,39.06058319535077,642,10,285,llava_ov_7b,15000,64,128,False,rlt,none
1.4067999490071088,,,34,41.376469088444374,143,11,285,llava_ov_7b,15000,64,128,False,rlt,none
1.0605461719678715,,,25,42.42184687871486,107,12,285,llava_ov_7b,15000,64,128,False,rlt,none
4.9976664300775155,,,128,39.04426898498059,623,13,285,llava_ov_7b,15000,64,128,False,rlt,none
0.641666307928972,,,14,45.833307709212285,79,14,285,llava_ov_7b,15000,64,128,False,rlt,none
0.6385215139016509,,,14,45.60867956440364,73,15,285,llava_ov_7b,15000,64,128,False,rlt,none
3.6519677829928696,,,93,39.268470784869564,478,16,285,llava_ov_7b,15000,64,128,False,rlt,none
3.312702151015401,,,84,39.436930369230964,463,17,285,llava_ov_7b,15000,64,128,False,rlt,none
4.035647916025482,,,103,39.18104772840274,543,18,285,llava_ov_7b,15000,64,128,False,rlt,none
4.9962917160009965,,,128,39.033529031257785,601,19,285,llava_ov_7b,15000,64,128,False,rlt,none
4.991596656967886,,,128,38.99684888256161,637,20,285,llava_ov_7b,15000,64,128,False,rlt,none
4.187827486079186,,,107,39.13857463625408,563,21,285,llava_ov_7b,15000,64,128,False,rlt,none
4.99225266603753,,,128,39.0019739534182,641,22,285,llava_ov_7b,15000,64,128,False,rlt,none
4.993327365024015,,,128,39.01037003925012,658,23,285,llava_ov_7b,15000,64,128,False,rlt,none
4.992588244029321,,,128,39.00459565647907,612,24,285,llava_ov_7b,15000,64,128,False,rlt,none
4.994490765966475,,,128,39.019459109113086,622,25,285,llava_ov_7b,15000,64,128,False,rlt,none
4.992646268918179,,,128,39.00504897592327,583,26,285,llava_ov_7b,15000,64,128,False,rlt,none
5.103761452017352,,,128,39.87313634388556,639,27,420,llava_ov_7b,15000,64,128,False,rlt,none
5.008067212998867,,,128,39.12552510155365,708,28,420,llava_ov_7b,15000,64,128,False,rlt,none
4.998763971962035,,,128,39.052843530953396,634,29,420,llava_ov_7b,15000,64,128,False,rlt,none
4.999680757988244,,,128,39.06000592178316,625,30,420,llava_ov_7b,15000,64,128,False,rlt,none
4.99510827800259,,,128,39.024283421895234,669,31,420,llava_ov_7b,15000,64,128,False,rlt,none
4.99431853403803,,,128,39.018113547172106,559,32,420,llava_ov_7b,15000,64,128,False,rlt,none
3.1597499410854653,,,80,39.496874263568316,424,33,420,llava_ov_7b,15000,64,128,False,rlt,none
2.6245895789470524,,,66,39.76650877192503,341,34,420,llava_ov_7b,15000,64,128,False,rlt,none
2.127471031039022,,,53,40.140962849792864,277,35,420,llava_ov_7b,15000,64,128,False,rlt,none
4.9934049299918115,,,128,39.01097601556103,639,36,420,llava_ov_7b,15000,64,128,False,rlt,none
4.9938945029862225,,,128,39.01480080457986,641,37,420,llava_ov_7b,15000,64,128,False,rlt,none
3.350951795000583,,,85,39.4229622941245,428,38,420,llava_ov_7b,15000,64,128,False,rlt,none
4.9978196589509025,,,128,39.045466085553926,658,39,420,llava_ov_7b,15000,64,128,False,rlt,none
4.271603877074085,,,109,39.18902639517509,513,40,420,llava_ov_7b,15000,64,128,False,rlt,none
4.998118837946095,,,128,39.047803421453864,593,41,420,llava_ov_7b,15000,64,128,False,rlt,none
4.99644071306102,,,128,39.03469307078922,643,42,420,llava_ov_7b,15000,64,128,False,rlt,none
4.994869183981791,,,128,39.02241549985774,596,43,420,llava_ov_7b,15000,64,128,False,rlt,none
4.994210420991294,,,128,39.017268913994485,529,44,420,llava_ov_7b,15000,64,128,False,rlt,none
4.996559606981464,,,128,39.035621929542685,656,45,420,llava_ov_7b,15000,64,128,False,rlt,none
4.993577628978528,,,128,39.01232522639475,650,46,420,llava_ov_7b,15000,64,128,False,rlt,none
4.9944089819910005,,,128,39.01882017180469,612,47,420,llava_ov_7b,15000,64,128,False,rlt,none
4.956885174033232,,,127,39.03059192152151,672,48,420,llava_ov_7b,15000,64,128,False,rlt,none
4.075234643998556,,,104,39.18494849998611,533,49,420,llava_ov_7b,15000,64,128,False,rlt,none
4.99491593404673,,,128,39.02278073474008,622,50,420,llava_ov_7b,15000,64,128,False,rlt,none
4.994181027985178,,,128,39.0170392811342,556,51,420,llava_ov_7b,15000,64,128,False,rlt,none
4.994057570002042,,,128,39.01607476564095,611,52,420,llava_ov_7b,15000,64,128,False,rlt,none
4.994083732017316,,,128,39.01627915638528,576,53,420,llava_ov_7b,15000,64,128,False,rlt,none
5.101711925002746,,,128,39.857124414083955,609,54,555,llava_ov_7b,15000,64,128,False,rlt,none
5.010124483029358,,,128,39.14159752366686,603,55,555,llava_ov_7b,15000,64,128,False,rlt,none
1.565351882018149,,,38,41.19347057942497,173,56,555,llava_ov_7b,15000,64,128,False,rlt,none
5.009435959043913,,,128,39.13621843003057,487,57,555,llava_ov_7b,15000,64,128,False,rlt,none
5.003251153975725,,,128,39.08789964043535,620,58,555,llava_ov_7b,15000,64,128,False,rlt,none
5.004073957912624,,,128,39.094327796192374,593,59,555,llava_ov_7b,15000,64,128,False,rlt,none
4.994440467096865,,,128,39.01906614919426,601,60,555,llava_ov_7b,15000,64,128,False,rlt,none
4.999097418040037,,,128,39.05544857843779,612,61,555,llava_ov_7b,15000,64,128,False,rlt,none
3.089629980036989,,,78,39.610640769704986,394,62,555,llava_ov_7b,15000,64,128,False,rlt,none
2.7057407699758187,,,68,39.790305440820866,363,63,555,llava_ov_7b,15000,64,128,False,rlt,none
4.84572100895457,,,124,39.078395233504594,593,64,555,llava_ov_7b,15000,64,128,False,rlt,none
3.7734176060184836,,,96,39.306433396025874,454,65,555,llava_ov_7b,15000,64,128,False,rlt,none
4.998109984095208,,,128,39.047734250743815,588,66,555,llava_ov_7b,15000,64,128,False,rlt,none
2.814429721911438,,,71,39.63985523818926,345,67,555,llava_ov_7b,15000,64,128,False,rlt,none
4.996157279005274,,,128,39.032478742228705,588,68,555,llava_ov_7b,15000,64,128,False,rlt,none
3.503733496996574,,,89,39.3677921010851,437,69,555,llava_ov_7b,15000,64,128,False,rlt,none
4.995594119071029,,,128,39.028079055242415,635,70,555,llava_ov_7b,15000,64,128,False,rlt,none
4.999112521996722,,,128,39.05556657809939,667,71,555,llava_ov_7b,15000,64,128,False,rlt,none
4.994682056014426,,,128,39.0209535626127,630,72,555,llava_ov_7b,15000,64,128,False,rlt,none
2.1673502820776775,,,54,40.136116334771806,294,73,555,llava_ov_7b,15000,64,128,False,rlt,none
4.541065754019655,,,116,39.14711856913496,555,74,555,llava_ov_7b,15000,64,128,False,rlt,none
