latency_seconds,retrieval_seconds,generation_seconds,n_generated_tokens,ms_per_token,answer_chars,question_idx,frame_idx,model,n_local,retrieve_size,answer_tokens_cap,force_answer_length,prune_method,vision_method
4.785263850004412,,,119,40.21230126054128,593,0,150,llava_ov_7b,15000,64,128,False,none,none
5.004074521013536,,,128,39.09433219541825,569,1,150,llava_ov_7b,15000,64,128,False,none,none
2.289358039968647,,,57,40.16417613980082,284,2,150,llava_ov_7b,15000,64,128,False,none,none
4.997466559987515,,,128,39.04270749990246,630,3,150,llava_ov_7b,15000,64,128,False,none,none
3.0036436120280996,,,76,39.52162647405394,398,4,150,llava_ov_7b,15000,64,128,False,none,none
2.240855516982265,,,56,40.015277088969015,294,5,150,llava_ov_7b,15000,64,128,False,none,none
4.956470716977492,,,127,39.02732848013773,620,6,150,llava_ov_7b,15000,64,128,False,none,none
4.724360674968921,,,121,39.0443030989167,623,7,150,llava_ov_7b,15000,64,128,False,none,none
2.277818458969705,,,57,39.9617273503457,290,8,150,llava_ov_7b,15000,64,128,False,none,none
5.0619823560118675,,,128,39.546737156342715,613,9,285,llava_ov_7b,15000,64,128,False,none,none
5.002253121929243,,,128,39.08010251507221,547,10,285,llava_ov_7b,15000,64,128,False,none,none
2.1745489980094135,,,54,40.269425889063214,231,11,285,llava_ov_7b,15000,64,128,False,none,none
1.976581371971406,,,49,40.33839534635523,210,12,285,llava_ov_7b,15000,64,128,False,none,none
4.996423779986799,,,128,39.034560781146865,539,13,285,llava_ov_7b,15000,64,128,False,none,none
4.959022184018977,,,127,39.04741877180297,656,14,285,llava_ov_7b,15000,64,128,False,none,none
0.7545348239364102,,,17,44.38440140802413,80,15,285,llava_ov_7b,15000,64,128,False,none,none
4.993734430056065,,,128,39.01355023481301,679,16,285,llava_ov_7b,15000,64,128,False,none,none
4.23337635002099,,,108,39.197929166861016,545,17,285,llava_ov_7b,15000,64,128,False,none,none
4.917862640926614,,,126,39.030655880369956,616,18,285,llava_ov_7b,15000,64,128,False,none,none
4.997834714944474,,,128,39.045583710503706,578,19,285,llava_ov_7b,15000,64,128,False,none,none
4.994947353960015,,,128,39.023026202812616,593,20,285,llava_ov_7b,15000,64,128,False,none,none
3.3874140540137887,,,86,39.38853551178824,469,21,285,llava_ov_7b,15000,64,128,False,none,none
4.993653025012463,,,128,39.01291425790987,641,22,285,llava_ov_7b,15000,64,128,False,none,none
4.996587301022373,,,128,39.03583828923729,624,23,285,llava_ov_7b,15000,64,128,False,none,none
4.418744544032961,,,113,39.10393401799081,596,24,285,llava_ov_7b,15000,64,128,False,none,none
4.996128938044421,,,128,39.03225732847204,582,25,285,llava_ov_7b,15000,64,128,False,none,none
4.994822831009515,,,128,39.02205336726183,594,26,285,llava_ov_7b,15000,64,128,False,none,none
5.028472761041485,,,128,39.2849434456366,641,27,420,llava_ov_7b,15000,64,128,False,none,none
3.6317362340632826,,,92,39.47539384851394,451,28,420,llava_ov_7b,15000,64,128,False,none,none
5.00029292202089,,,128,39.0647884532882,621,29,420,llava_ov_7b,15000,64,128,False,none,none
5.000859887921251,,,128,39.069217874384776,646,30,420,llava_ov_7b,15000,64,128,False,none,none
4.9975043759914115,,,128,39.0430029374329,525,31,420,llava_ov_7b,15000,64,128,False,none,none
4.997113213990815,,,128,39.03994698430324,607,32,420,llava_ov_7b,15000,64,128,False,none,none
3.237905206042342,,,82,39.4866488541749,421,33,420,llava_ov_7b,15000,64,128,False,none,none
4.535972899990156,,,116,39.103214655087555,586,34,420,llava_ov_7b,15000,64,128,False,none,none
4.231243737973273,,,108,39.17818275901178,578,35,420,llava_ov_7b,15000,64,128,False,none,none
4.343335887999274,,,111,39.1291521441376,552,36,420,llava_ov_7b,15000,64,128,False,none,none
4.995308807003312,,,128,39.02585005471337,673,37,420,llava_ov_7b,15000,64,128,False,none,none
4.997051922953688,,,128,39.039468148075684,589,38,420,llava_ov_7b,15000,64,128,False,none,none
4.998686417937279,,,128,39.05223764013499,658,39,420,llava_ov_7b,15000,64,128,False,none,none
3.9289914580294862,,,100,39.28991458029486,440,40,420,llava_ov_7b,15000,64,128,False,none,none
4.9960390330525115,,,128,39.031554945722746,605,41,420,llava_ov_7b,15000,64,128,False,none,none
4.9950790560105816,,,128,39.02405512508267,644,42,420,llava_ov_7b,15000,64,128,False,none,none
4.99296580592636,,,128,39.00754535879969,592,43,420,llava_ov_7b,15000,64,128,False,none,none
4.99240240000654,,,128,39.003143750051095,560,44,420,llava_ov_7b,15000,64,128,False,none,none
4.994139945018105,,,128,39.01671832045395,649,45,420,llava_ov_7b,15000,64,128,False,none,none
4.995357775944285,,,128,39.02623262456473,648,46,420,llava_ov_7b,15000,64,128,False,none,none
4.650710719055496,,,119,39.08160268113863,642,47,420,llava_ov_7b,15000,64,128,False,none,none
4.403586723958142,,,112,39.317738606769126,569,48,420,llava_ov_7b,15000,64,128,False,none,none
4.12606171797961,,,102,40.45158547038833,554,49,420,llava_ov_7b,15000,64,128,False,none,none
5.05731950304471,,,128,39.51030861753679,653,50,420,llava_ov_7b,15000,64,128,False,none,none
4.995408661896363,,,128,39.026630171065335,571,51,420,llava_ov_7b,15000,64,128,False,none,none
4.9941453479696065,,,128,39.01676053101255,592,52,420,llava_ov_7b,15000,64,128,False,none,none
4.993712032912299,,,128,39.013375257127336,585,53,420,llava_ov_7b,15000,64,128,False,none,none
5.030815263045952,,,128,39.3032442425465,648,54,555,llava_ov_7b,15000,64,128,False,none,none
5.014255420072004,,,128,39.17387046931253,619,55,555,llava_ov_7b,15000,64,128,False,none,none
2.1410400819731876,,,53,40.39698267873939,250,56,555,llava_ov_7b,15000,64,128,False,none,none
