latency_seconds,retrieval_seconds,generation_seconds,n_generated_tokens,ms_per_token,answer_chars,question_idx,frame_idx,model,n_local,retrieve_size,answer_tokens_cap,force_answer_length,prune_method,vision_method
0.31576852104626596,,,13,24.28988623432815,65,0,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.32419140089768916,,,15,21.612760059845943,65,1,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.17373461299575865,,,7,24.819230427965522,26,2,150,llava_ov_0.5b,15000,64,128,False,rlt,none
2.45896834298037,,,128,19.21069017953414,631,3,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.23043651704210788,,,10,23.043651704210788,49,4,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.0799416369991377,,,2,39.97081849956885,2,5,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.26822333002928644,,,12,22.351944169107202,48,6,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.2678502699127421,,,12,22.32085582606184,50,7,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.2858869980555028,,,13,21.991307542730983,51,8,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.2928143850294873,,,11,26.61948954813521,44,9,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.43087481101974845,,,20,21.543740550987422,102,10,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.2803794660139829,,,12,23.36495550116524,51,11,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.24373375705908984,,,10,24.373375705908984,40,12,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.2988023640355095,,,13,22.984797233500732,65,13,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.37358026194851846,,,17,21.975309526383437,95,14,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.8071522419340909,,,40,20.17880604835227,211,15,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.5605605189921334,,,27,20.76150070341235,122,16,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.2981448349310085,,,13,22.93421807161604,68,17,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.29796688398346305,,,13,22.920529537189466,57,18,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.2985369899543002,,,13,22.96438384263848,43,19,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3535785819403827,,,16,22.09866137127392,70,20,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3738463019253686,,,17,21.990958936786388,80,21,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3168216689955443,,,14,22.63011921396745,63,22,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.298425568966195,,,13,22.955812997399615,66,23,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.31669579492881894,,,14,22.621128209201352,63,24,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.4097122340463102,,,19,21.56380179191106,94,25,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3192830040352419,,,14,22.805928859660135,68,26,285,llava_ov_0.5b,15000,64,128,False,rlt,none
1.367635964998044,,,59,23.18027059318719,290,27,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3603916330030188,,,14,25.742259500215628,72,28,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3499455659184605,,,14,24.996111851318606,60,29,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.65883734007366,,,30,21.961244669122,128,30,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6200099559500813,,,28,22.143212712502905,154,31,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.42813271400518715,,,18,23.785150778065955,100,32,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.2917551650898531,,,11,26.523196826350283,49,33,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.33211306296288967,,,13,25.547158689453052,46,34,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3306510030524805,,,13,25.434692542498503,53,35,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.31152093899436295,,,12,25.960078249530245,49,36,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3496996370377019,,,14,24.97854550269299,66,37,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.40795470401644707,,,17,23.99733553037924,74,38,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.43058206199202687,,,18,23.921225666223716,82,39,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.40892481501214206,,,17,24.05440088306718,74,40,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.38811131194233894,,,16,24.256956996396184,77,41,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.5810818389290944,,,26,22.34930149727286,135,42,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.546683672000654,,,24,22.778486333360586,119,43,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.41096199105959386,,,17,24.174234768211402,77,44,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.35121679003350437,,,14,25.08691357382174,64,45,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.369115537032485,,,15,24.607702468832333,79,46,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3701797000830993,,,15,24.67864667220662,70,47,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.34591857192572206,,,14,24.70846942326586,59,48,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6590229119174182,,,30,21.967430397247274,152,49,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.29018920403905213,,,11,26.38083673082292,46,50,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.2908148830756545,,,11,26.43771664324132,41,51,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6166943720309064,,,28,22.024799001103798,142,52,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.5230343079892918,,,23,22.74062208649095,114,53,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6819143140455708,,,28,24.35408264448467,125,54,555,llava_ov_0.5b,15000,64,128,False,rlt,none
2.5449126159073785,,,128,19.882129811776394,550,55,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3124091619392857,,,12,26.034096828273807,45,56,555,llava_ov_0.5b,15000,64,128,False,rlt,none
2.5365385479526594,,,128,19.816707405880152,526,57,555,llava_ov_0.5b,15000,64,128,False,rlt,none
1.4057217799127102,,,69,20.372779419024784,319,58,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6555812790757045,,,30,21.852709302523483,151,59,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6556501740124077,,,30,21.85500580041359,130,60,555,llava_ov_0.5b,15000,64,128,False,rlt,none
1.5120997950434685,,,75,20.16133060057958,433,61,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3283433860633522,,,13,25.257183543334786,61,62,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3662345149787143,,,15,24.415634331914287,63,63,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.9030155059881508,,,43,21.0003606043756,185,64,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.40471563301980495,,,17,23.80680194234147,73,65,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.38591317599639297,,,16,24.11957349977456,62,66,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3467535829404369,,,14,24.768113067174063,57,67,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3839339859550819,,,16,23.995874122192618,64,68,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3859926679870114,,,16,24.12454174918821,66,69,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.5765708760591224,,,26,22.17580292535086,124,70,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.48252091789618134,,,21,22.977186566484825,105,71,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.978081916924566,,,47,20.810253551586513,225,72,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3471429789206013,,,14,24.795927065757237,67,73,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.4048670899355784,,,17,23.815711172681084,71,74,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.44152723404113203,,,19,23.238275475849054,77,75,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3658408330520615,,,15,24.389388870137434,69,76,555,llava_ov_0.5b,15000,64,128,False,rlt,none
0.4277277260553092,,,18,23.762651447517175,90,77,555,llava_ov_0.5b,15000,64,128,False,rlt,none
2.608331941999495,,,128,20.377593296871055,619,78,690,llava_ov_0.5b,15000,64,128,False,rlt,none
1.6428505149669945,,,81,20.282105123049316,395,79,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.333174275001511,,,13,25.628790384731612,46,80,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3311409279704094,,,13,25.472379074646877,54,81,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6960394809721038,,,32,21.751233780378243,127,82,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3712295510340482,,,15,24.748636735603213,56,83,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6368602889124304,,,29,21.960699617670013,116,84,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3832087570335716,,,15,25.547250468904775,69,85,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.38771022693254054,,,16,24.231889183283783,66,86,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3855364309856668,,,16,24.096026936604176,62,87,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.34779386001173407,,,14,24.84241857226672,51,88,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.633182117016986,,,29,21.833866104034,131,89,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.5765190169913694,,,26,22.1738083458219,126,90,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6363355949288234,,,29,21.942606721683568,130,91,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.4049289060058072,,,17,23.819347412106307,73,92,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.4810654280008748,,,21,22.90787752385118,92,93,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.44272122299298644,,,19,23.301116999630864,74,94,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.36697043804451823,,,15,24.46469586963455,65,95,690,llava_ov_0.5b,15000,64,128,False,rlt,none
0.36671954300254583,,,15,24.447969533503056,65,96,690,llava_ov_0.5b,15000,64,128,False,rlt,none
