video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
hirest__J3Kg76JODsk.mp4.mp4,hirest__J3Kg76JODsk.mp4.mp4#q0,Step Verification,Is the person in the current frame still performing the 'arrange soil on pot'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,120.0,121,148,1.0,False,334,23716,0.0141,392,2,15000,0,64,1
hirest__J3Kg76JODsk.mp4.mp4,hirest__J3Kg76JODsk.mp4.mp4#q1,Goal/Step Prediction,My goal is 'Grow an Herb Garden Indoors Year Round'. What are the next steps I should take?,"['put soil on top', 'Cut more of the branch', 'put organic soil on pot', 'Fry them']",put soil on top,A,C) put organic soil on pot,C,0.0,135.0,136,148,1.0,False,356,26656,0.0134,588,3,15000,0,64,1
hirest__J3Kg76JODsk.mp4.mp4,hirest__J3Kg76JODsk.mp4.mp4#q2,Procedure Recall,How long has the person been performing the 'put soil on top' in the last 30 seconds?,"['26-27s', '8-9s', '6-7s', '18-19s']",8-9s,B,C) 6-7s,C,0.0,142.0,143,148,1.0,False,367,28028,0.0131,784,4,15000,0,64,1
hirest__J3Kg76JODsk.mp4.mp4,hirest__J3Kg76JODsk.mp4.mp4#q3,Step Localization,How long has the person in the scene been performing the 'put soil on top'?,"['35-36s', '13-14s', '10-11s', '8-9s']",13-14s,B,A) 35-36s,A,0.0,147.0,148,148,1.0,False,376,29008,0.013,980,5,15000,0,64,1
hirest__J96tQlvIwEs.mp4.mp4,hirest__J96tQlvIwEs.mp4.mp4#q0,Goal/Step Prediction,My goal is 'Make Traditional Mince Pies'. What are the next steps I should take?,"['Add color in chocolate', 'wear match dress for cotton candy costume', 'bake pies in oven', 'cut by glass in round shape']",bake pies in oven,C,C) bake pies in oven,C,100.0,61.0,62,76,1.0,False,447,12152,0.0368,588,3,15000,0,64,1
hirest__J96tQlvIwEs.mp4.mp4,hirest__J96tQlvIwEs.mp4.mp4#q1,Step Verification,Is the person in the current frame still performing the 'decorate in a baking tray'?,"['Yes', 'No']",No,B,B) No,B,100.0,64.0,65,76,1.0,False,455,12740,0.0357,784,4,15000,0,64,1
hirest__J96tQlvIwEs.mp4.mp4,hirest__J96tQlvIwEs.mp4.mp4#q2,Step Localization,How long has the person in the scene been performing the 'bake pies in oven'?,"['23-24s', '8-9s', '12-13s', '6-7s']",12-13s,C,A) 23-24s,A,0.0,72.0,73,76,1.0,False,482,14308,0.0337,980,5,15000,0,64,1
hirest__J96tQlvIwEs.mp4.mp4,hirest__J96tQlvIwEs.mp4.mp4#q3,Procedure Recall,What actions did the person not perform in the last 60 seconds?,"['add two TSP of baking powder', 'decorate in a baking tray', 'roll it after freeze', 'make dough using flour,icing sugar,butter']",add two TSP of baking powder,A,"D) make dough using flour,icing sugar,butter",D,0.0,75.0,76,76,1.0,False,490,14896,0.0329,1176,6,15000,0,64,1
hirest__JAFloXFat6k.mp4.mp4,hirest__JAFloXFat6k.mp4.mp4#q0,Step Localization,How long has the person in the scene been performing the 'take one cup of cashews'?,"['9-10s', '7-8s', '12-13s', '15-16s']",9-10s,A,A) 9-10s,A,100.0,34.0,35,85,1.0,False,353,6860,0.0515,392,2,15000,0,64,1
hirest__JAFloXFat6k.mp4.mp4,hirest__JAFloXFat6k.mp4.mp4#q1,Goal/Step Prediction,My goal is 'Make Almond Milk Yogurt'. What are the next steps I should take?,"['stuff this mixture into dough', 'ferment the yogurt in jar overnight', 'add one cup of water', 'add one TSP of probiotic powder']",add one cup of water,C,B) ferment the yogurt in jar overnight,B,0.0,61.0,62,85,1.0,False,437,12152,0.036,588,3,15000,0,64,1
