video_id,question,answer,pred_answer,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is being performed with vegetables?,Chopping vegetables.,The vegetables are being chopped and prepared for cooking.,3308,58800,0.0563,3332,17,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What step is being taken with flatbread?,Wrapping sauce in flatbread.,The flatbread is being filled with the cooked mixture.,3308,58800,0.0563,3332,17,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What kitchen fixture is being utilized?,Opening a cabinet.,stove,3308,58800,0.0563,3332,17,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What's the overview of the action in the clip?,Preparing ingredients for a meal.,"The video begins with a view of a kitchen, focusing on a person preparing food. The person is chopping vegetables on a wooden cutting board, including red bell peppers and onions. The kitchen is equipped with modern appliances, and various ingredients and utensils are visible on the counter. The person then transfers the chopped vegetables into a pot on the stove, which contains a mixture of ingredients, possibly for a stew or soup. The person uses a large spoon to stir the contents of the pot.The scene transitions to the person using a tortilla to scoop the mixture from the pot. They place the mixture onto the tortilla, preparing to make tacos. The kitchen counter is cluttered with various items, including a bowl of chopped vegetables, a container of spices, and a bottle of oil. The person continues to scoop the mixture onto the tortilla, and the video concludes with the person placing the filled tortilla on a plate, ready to be served.",3308,58800,0.0563,3332,17,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video show someone chopping vegetables?,Yes.,Yes.,3308,58800,0.0563,3332,17,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the individual successfully open a kitchen cabinet?,Yes.,"Yes, the individual successfully opened a kitchen cabinet.",3308,58800,0.0563,3332,17,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the flatbread being seasoned with sauce?,Yes.,Yes.,3308,58800,0.0563,3332,17,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there an occurrence of food being wrapped?,Yes.,"Yes, the video shows the process of wrapping food.",3308,58800,0.0563,3332,17,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person using a knife for cooking tasks?,Yes.,Yes.,3308,58800,0.0563,3332,17,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the location in the video clip?,A kitchen.,The location in the video clip is a kitchen.,6092,111720,0.0545,6272,32,15000,0,64,1
