video_id,question,answer,pred_answer,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is being performed with vegetables?,Chopping vegetables.,Cutting and peeling vegetables are being performed.,1227,58800,0.0209,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What step is being taken with flatbread?,Wrapping sauce in flatbread.,The person is holding a tortilla and appears to be preparing to wrap it with the filling from the pot.,1227,58800,0.0209,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What kitchen fixture is being utilized?,Opening a cabinet.,A stovetop is being utilized in the kitchen.,1227,58800,0.0209,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What's the overview of the action in the clip?,Preparing ingredients for a meal.,"The video shows a person chopping vegetables on a wooden cutting board, preparing to cook a dish that includes a mixture of vegetables and a tortilla.",1227,58800,0.0209,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video show someone chopping vegetables?,Yes.,"Yes, the video shows someone chopping vegetables on a wooden cutting board.",1227,58800,0.0209,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the individual successfully open a kitchen cabinet?,Yes.,"Yes, the individual successfully opened a kitchen cabinet to access the ingredients.",1227,58800,0.0209,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the flatbread being seasoned with sauce?,Yes.,Yes,1227,58800,0.0209,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there an occurrence of food being wrapped?,Yes.,Yes,1227,58800,0.0209,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person using a knife for cooking tasks?,Yes.,Yes,1227,58800,0.0209,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the location in the video clip?,A kitchen.,The location in the video clip is a kitchen.,2135,111720,0.0191,2352,12,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What kitchen activity is underway in the clip?,Cutting vegetables.,"The kitchen activity underway in the clip is preparing food, specifically making tortillas and cooking a dish with vegetables.",2135,111720,0.0191,2352,12,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What tool does the person in the video use?,Knives.,The person uses a large knife to chop the red bell pepper.,2135,111720,0.0191,2352,12,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What appliance does the person in the video handle?,The heat regulator of the cooker.,The person in the video handles a stove.,2135,111720,0.0191,2352,12,15000,0,64,1
