video_id,question,answer,pred_answer,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is being performed with vegetables?,Chopping vegetables.,chopping,1467,58800,0.0249,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What step is being taken with flatbread?,Wrapping sauce in flatbread.,The flatbread is being filled with the cooked mixture.,1467,58800,0.0249,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What kitchen fixture is being utilized?,Opening a cabinet.,stove,1467,58800,0.0249,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What's the overview of the action in the clip?,Preparing ingredients for a meal.,"The video showcases a cooking process in a kitchen. It starts with a view of a kitchen counter where various ingredients and utensils are laid out, including a cutting board with chopped vegetables, a knife, and a bowl of greens. The scene transitions to a close-up of hands chopping red bell peppers on the cutting board. The next frame shows the hands placing the chopped peppers into a pot on the stove, which contains a mixture of ingredients, possibly a stew or a sauce. The video then shifts to a different part of the kitchen where tortillas are being filled with the same mixture. The tortillas are placed on a baking tray, and the person is seen scooping the mixture with a spoon and filling the tortillas. The video concludes with a view of the filled tortillas on the tray, ready to be cooked or served.",1467,58800,0.0249,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video show someone chopping vegetables?,Yes.,Yes.,1467,58800,0.0249,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the individual successfully open a kitchen cabinet?,Yes.,"Yes, the individual successfully opened a kitchen cabinet.",1467,58800,0.0249,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the flatbread being seasoned with sauce?,Yes.,no,1467,58800,0.0249,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there an occurrence of food being wrapped?,Yes.,Yes,1467,58800,0.0249,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person using a knife for cooking tasks?,Yes.,Yes,1467,58800,0.0249,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the location in the video clip?,A kitchen.,The location in the video clip is a kitchen.,2550,111720,0.0228,2744,14,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What kitchen activity is underway in the clip?,Cutting vegetables.,"The clip shows the preparation of a meal, specifically the chopping of vegetables and the cooking of a mixture in a pan.",2550,111720,0.0228,2744,14,15000,0,64,1
