video_id,question_id,task,source,question,answer,pred_answer,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,prune_cache,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q0,SF,Ego,Is there the mineral water I need inside the refrigerator in front of me?,"Yes, I see that there are various kinds of mineral water in the refrigerator for you to choose from.","Yes, there is mineral water inside the refrigerator.",20.0,20,179,1.0,False,3591,3920,0.9161,pad,3920,20,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q0,SF,Ego,Is there the mineral water I need inside the refrigerator in front of me?,"Yes, I see that there are various kinds of mineral water in the refrigerator for you to choose from.","Yes, there is mineral water inside the refrigerator.",20.0,20,179,1.0,False,3591,3920,0.9161,pad,3920,20,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q1,SM,Ego,What color is the shopping basket I use to hold items?,It is red.,The shopping basket is red.,50.0,50,179,1.0,False,8843,9800,0.9023,pad,9800,50,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q1,SM,Ego,What color is the shopping basket I use to hold items?,It is red.,The shopping basket is red.,50.0,50,179,1.0,False,8843,9800,0.9023,pad,9800,50,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q2,KG,Ego,"Based on what you see, where do you think I am right now?",I think you should be in a place similar to a shopping mall right now.,"It appears that you are inside a convenience store or a small grocery store. The video shows various refrigerated sections with drinks, a checkout counter, and promotional materials on the walls. The presence of a ""PICK 5 FOR $3.00"" sign suggests a special offer on certain items, which is common in convenience stores. The environment looks like a typical place where one might purchase snacks, beverages, and other quick items.",74.0,74,179,1.0,False,12815,14504,0.8835,pad,14504,74,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q2,KG,Ego,"Based on what you see, where do you think I am right now?",I think you should be in a place similar to a shopping mall right now.,"It appears that you are inside a convenience store or a small grocery store. The video shows various refrigerated sections with drinks, a checkout counter, and promotional materials on the walls. The presence of a ""PICK 5 FOR $3.00"" sign suggests a special offer on certain items, which is common in convenience stores. The environment looks like a typical place where one might purchase snacks, beverages, and other quick items.",74.0,74,179,1.0,False,12815,14504,0.8835,pad,14504,74,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q3,OS,Ego,I want to find a place to sit and rest. Are there any chairs nearby?,"Yes, there are chairs near you where you can sit and rest.","Yes, there are chairs nearby.",108.0,108,179,1.0,False,18567,21168,0.8771,pad,21168,108,15000,1213857792,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q3,OS,Ego,I want to find a place to sit and rest. Are there any chairs nearby?,"Yes, there are chairs near you where you can sit and rest.","Yes, there are chairs nearby.",108.0,108,179,1.0,False,18567,21168,0.8771,pad,21168,108,15000,1213857792,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q4,LM,Ego,Is there a shelf with fruit nearby? I want to buy some apples.,"Yes, there are some shelves to your left where you can go and look for apples.","Yes, there is a shelf with fruit nearby.",142.0,142,179,1.0,False,24565,27832,0.8826,pad,27832,142,15000,1595998208,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q4,LM,Ego,Is there a shelf with fruit nearby? I want to buy some apples.,"Yes, there are some shelves to your left where you can go and look for apples.","Yes, there is a shelf with fruit nearby.",142.0,142,179,1.0,False,24565,27832,0.8826,pad,27832,142,15000,1595998208,64,1
