video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
hirest__J3Kg76JODsk.mp4.mp4,hirest__J3Kg76JODsk.mp4.mp4#q0,Step Verification,Is the person in the current frame still performing the 'arrange soil on pot'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,120.0,121,148,1.0,False,6792,23716,0.2864,6860,35,15000,0,64,1
hirest__J3Kg76JODsk.mp4.mp4,hirest__J3Kg76JODsk.mp4.mp4#q1,Goal/Step Prediction,My goal is 'Grow an Herb Garden Indoors Year Round'. What are the next steps I should take?,"['put soil on top', 'Cut more of the branch', 'put organic soil on pot', 'Fry them']",put soil on top,A,C) put organic soil on pot,C,0.0,135.0,136,148,1.0,False,8162,26656,0.3062,8232,42,15000,0,64,1
hirest__J3Kg76JODsk.mp4.mp4,hirest__J3Kg76JODsk.mp4.mp4#q2,Procedure Recall,How long has the person been performing the 'put soil on top' in the last 30 seconds?,"['26-27s', '8-9s', '6-7s', '18-19s']",8-9s,B,A) 26-27s,A,0.0,142.0,143,148,1.0,False,8927,28028,0.3185,9016,46,15000,0,64,1
hirest__J3Kg76JODsk.mp4.mp4,hirest__J3Kg76JODsk.mp4.mp4#q3,Step Localization,How long has the person in the scene been performing the 'put soil on top'?,"['35-36s', '13-14s', '10-11s', '8-9s']",13-14s,B,A) 35-36s,A,0.0,147.0,148,148,1.0,False,9529,29008,0.3285,9800,50,15000,0,64,1
hirest__J96tQlvIwEs.mp4.mp4,hirest__J96tQlvIwEs.mp4.mp4#q0,Goal/Step Prediction,My goal is 'Make Traditional Mince Pies'. What are the next steps I should take?,"['Add color in chocolate', 'wear match dress for cotton candy costume', 'bake pies in oven', 'cut by glass in round shape']",bake pies in oven,C,C) bake pies in oven,C,100.0,61.0,62,76,1.0,False,10288,12152,0.8466,10388,53,15000,0,64,1
hirest__J96tQlvIwEs.mp4.mp4,hirest__J96tQlvIwEs.mp4.mp4#q1,Step Verification,Is the person in the current frame still performing the 'decorate in a baking tray'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,64.0,65,76,1.0,False,10794,12740,0.8473,10976,56,15000,0,64,1
hirest__J96tQlvIwEs.mp4.mp4,hirest__J96tQlvIwEs.mp4.mp4#q2,Step Localization,How long has the person in the scene been performing the 'bake pies in oven'?,"['23-24s', '8-9s', '12-13s', '6-7s']",12-13s,C,A) 23-24s,A,0.0,72.0,73,76,1.0,False,12025,14308,0.8404,12348,63,15000,0,64,1
hirest__J96tQlvIwEs.mp4.mp4,hirest__J96tQlvIwEs.mp4.mp4#q3,Procedure Recall,What actions did the person not perform in the last 60 seconds?,"['add two TSP of baking powder', 'decorate in a baking tray', 'roll it after freeze', 'make dough using flour,icing sugar,butter']",add two TSP of baking powder,A,"D) make dough using flour,icing sugar,butter",D,0.0,75.0,76,76,1.0,False,12408,14896,0.833,12740,65,15000,0,64,1
hirest__JAFloXFat6k.mp4.mp4,hirest__JAFloXFat6k.mp4.mp4#q0,Step Localization,How long has the person in the scene been performing the 'take one cup of cashews'?,"['9-10s', '7-8s', '12-13s', '15-16s']",9-10s,A,B) 7-8s,B,0.0,34.0,35,85,1.0,False,2895,6860,0.422,2940,15,15000,0,64,1
hirest__JAFloXFat6k.mp4.mp4,hirest__JAFloXFat6k.mp4.mp4#q1,Goal/Step Prediction,My goal is 'Make Almond Milk Yogurt'. What are the next steps I should take?,"['stuff this mixture into dough', 'ferment the yogurt in jar overnight', 'add one cup of water', 'add one TSP of probiotic powder']",add one cup of water,C,D) add one TSP of probiotic powder,D,0.0,61.0,62,85,1.0,False,5474,12152,0.4505,5684,29,15000,0,64,1
