video_id,question,answer,pred_answer,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is being performed with vegetables?,Chopping vegetables.,Cutting vegetables with a knife.,212,58800,0.0036,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What step is being taken with flatbread?,Wrapping sauce in flatbread.,A knife is being used to cut a flatbread.,212,58800,0.0036,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What kitchen fixture is being utilized?,Opening a cabinet.,A stove is being utilized in the kitchen.,212,58800,0.0036,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What's the overview of the action in the clip?,Preparing ingredients for a meal.,"The video shows a person holding a pepper grinder, preparing to grind pepper into a bowl.",212,58800,0.0036,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video show someone chopping vegetables?,Yes.,"Yes, the video shows someone chopping vegetables.",212,58800,0.0036,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the individual successfully open a kitchen cabinet?,Yes.,"Yes, the individual successfully opened a kitchen cabinet.",212,58800,0.0036,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the flatbread being seasoned with sauce?,Yes.,"Yes, the flatbread is being seasoned with sauce.",212,58800,0.0036,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there an occurrence of food being wrapped?,Yes.,"Yes, there is an occurrence of food being wrapped.",212,58800,0.0036,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person using a knife for cooking tasks?,Yes.,"Yes, the person is using a knife for cooking tasks.",212,58800,0.0036,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the location in the video clip?,A kitchen.,The location in the video clip is a kitchen.,219,111720,0.002,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What kitchen activity is underway in the clip?,Cutting vegetables.,"The kitchen activity underway in the clip is preparing food, specifically making burritos.",219,111720,0.002,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What tool does the person in the video use?,Knives.,The person in the video uses a knife to cut the food.,219,111720,0.002,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What appliance does the person in the video handle?,The heat regulator of the cooker.,The person in the video handles a microwave oven.,219,111720,0.002,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What part of the kitchen furniture does the person interact with?,Drawers.,The person interacts with the kitchen cabinets and countertops.,219,111720,0.002,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How is the person controlling the cooking temperature?,Operating the heat regulator.,The person is using a stove to control the cooking temperature.,219,111720,0.002,588,3,15000,0,64,1
