video_id,question,answer,pred_answer,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is being performed with vegetables?,Chopping vegetables.,Cutting red bell peppers,350,58800,0.006,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What step is being taken with flatbread?,Wrapping sauce in flatbread.,The person is cutting red bell peppers on a cutting board.,350,58800,0.006,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What kitchen fixture is being utilized?,Opening a cabinet.,A stove is being utilized in the kitchen.,350,58800,0.006,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What's the overview of the action in the clip?,Preparing ingredients for a meal.,"The video shows a person cutting red bell peppers on a cutting board with a spoon, while a pot of chili is on the stove in the background.",350,58800,0.006,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video show someone chopping vegetables?,Yes.,"Yes, the video shows someone chopping vegetables on a cutting board.",350,58800,0.006,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the individual successfully open a kitchen cabinet?,Yes.,"Yes, the individual successfully opened a kitchen cabinet.",350,58800,0.006,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the flatbread being seasoned with sauce?,Yes.,"Yes, the flatbread is being seasoned with sauce.",350,58800,0.006,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there an occurrence of food being wrapped?,Yes.,"Yes, there is an occurrence of food being wrapped.",350,58800,0.006,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person using a knife for cooking tasks?,Yes.,"Yes, the person is using a knife for cooking tasks.",350,58800,0.006,392,2,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the location in the video clip?,A kitchen.,The location in the video clip is a kitchen.,473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What kitchen activity is underway in the clip?,Cutting vegetables.,"The kitchen activity underway in the clip is the preparation of a dish, specifically making tortillas.",473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What tool does the person in the video use?,Knives.,The person uses a knife to cut the red bell peppers.,473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What appliance does the person in the video handle?,The heat regulator of the cooker.,The person in the video handles a microwave.,473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What part of the kitchen furniture does the person interact with?,Drawers.,The person interacts with the kitchen cabinets and countertops.,473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How is the person controlling the cooking temperature?,Operating the heat regulator.,The person is using a knife to cut a red bell pepper on a cutting board.,473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What can be inferred from the person's actions with the drawers?,Searching or organizing.,The person's actions with the drawers suggest that they are organizing or cleaning them.,473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show any cooking taking place?,"No direct cooking, only preparation.","Yes, the clip shows a cooking process in progress, with a person preparing food on a wooden cutting board.",473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the person successfully cut the vegetables?,Yes.,"Yes, the person successfully cut the vegetables into strips.",473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Was the heat regulator adjusted to a specific level?,"Yes, it was operated.","Yes, the heat regulator was adjusted to a specific level, as indicated by the visible adjustment knobs on the stove.",473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the person use any other kitchen tools besides knives?,Heat regulator only mentioned.,"Yes, the person used a spoon to scoop the filling from the tortillas.",473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the cabinet opened before wrapping the sauce in flat bread?,No,"Yes, the cabinet is opened before wrapping the sauce in flat bread.",473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I cut vegetables before operating the heat regulator on the cooker?,Yes,"Yes, you should cut vegetables before operating the heat regulator on the cooker.",473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the drawer opened before the vegetables are chopped?,No,"Yes, the drawer is opened before the vegetables are chopped.",473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does wrapping sauce in flat bread happen after cutting vegetables?,Yes,"No, wrapping sauce in flat bread happens after cutting vegetables.",473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I open the cabinet before chopping the vegetables?,No,"No, you should open the cabinet before chopping the vegetables.",473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before wrapping the sauce in flat bread?,Chopping vegetables,"A person is seen holding a red bell pepper and a spoon, preparing to wrap the sauce in flat bread.",473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What takes place right before operating the heat regulator of the cooker?,Cutting vegetables with knives,A person is seen holding a red bell pepper over a pot on the stove.,473,111720,0.0042,588,3,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What setting is shown in this video clip?,A kitchen.,The setting shown in this video clip is a kitchen.,617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is being performed with tomatoes?,Cutting tomatoes.,The task being performed with tomatoes is rolling them into tortillas.,617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there an electronic device being used in this scene?,"Yes, a mobile phone.","Yes, there is an electronic device being used in this scene, specifically a microwave oven.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How is the sauce being utilized in the cooking process?,By spreading it on flatbreads.,"The sauce is being poured over the tortillas, likely as part of the filling for the burritos.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What activity is occurring aside from food preparation?,Operating a mobile phone.,"The activity occurring is the preparation of food, specifically making tortillas.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What manual task is depicted involving food items?,"Cutting vegetables, specifically tomatoes.","The manual task depicted involves rolling tortillas, which are a common food item in Mexican cuisine.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is someone chopping vegetables in the video?,Yes.,"Yes, someone is chopping vegetables in the video.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the sauce being poured into a bowl?,"No, it's being rolled in flatbreads.","No, the sauce is being poured into a container.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is a cooking activity happening in a bedroom?,"No, it's happening in a kitchen.","No, a cooking activity is not happening in a bedroom.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the frame capture the act of grilling or frying?,No.,"No, the frame captures the act of grilling or frying.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, are vegetables cut before the heat regulator is operated?",Yes,"Yes, the vegetables are cut before the heat regulator is operated.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does rolling sauce in flatbreads occur after cutting tomatoes?,Yes,"Yes, rolling sauce in flatbreads occurs after cutting tomatoes.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the opening of the drawers happen before using the mobile phone?,No,"No, the opening of the drawers happens after using the mobile phone.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the heat regulator operated before rolling sauce in flatbreads?,No,"Yes, the heat regulator is operated before rolling sauce in flatbreads.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before rolling sauce in flatbreads?,Cutting tomatoes with a knife.,"A person is seen holding a red pepper, preparing to roll the flatbreads.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens just before operating the heat regulator?,Cutting vegetables with knives.,"Just before operating the heat regulator, the person's hands are seen adjusting the heat setting on the stove.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is done just before opening drawers in the kitchen?,Operating the heat regulator of the cooker.,A person is seen opening a drawer in the kitchen.,617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What activity occurs just before operating a mobile phone?,Rolling sauce in flatbreads.,"A person is seen holding a knife and a spoon, preparing to cut a red bell pepper on a cutting board.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the cabinet opened before the vegetables are chopped?,No,Yes,617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does operating the heat regulator happen after chopping vegetables?,Yes,"Yes, the heat regulator is operated after chopping vegetables.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is wrapping sauce in flat bread before cutting vegetables?,No,Yes,617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I use the mobile phone before opening drawers?,Yes,"No, you do not use the mobile phone before opening drawers.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens just before the cabinet is opened in the video?,Chopping vegetables,"A person's hand enters the frame and reaches for the cabinet, causing the cabinet to open.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs immediately before operating the heat regulator?,Cutting vegetables with knives,A person is seen holding a red pepper over a pot on the stove.,617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do right before rolling sauce in flat breads?,Cutting tomatoes,"Before rolling sauce in flat breads, you should ensure that the tortillas are properly rolled and the sauce is evenly distributed.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action takes place just before using the mobile phone?,Rolling sauce in flat breads,"A person is seen holding a knife and a tortilla, preparing to cut the tortilla into strips.",617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is done directly before opening drawers in the kitchen?,Operating the heat regulator.,A person is seen cutting red bell peppers on a wooden cutting board.,617,164640,0.0037,784,4,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting of the latest video frame?,A kitchen.,"The setting of the latest video frame is a kitchen with a wooden countertop, a stove, and various kitchen utensils and ingredients.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What can be seen on the stove in the video clip?,A pan with shawarma filling and bread.,"On the stove, there are a few items including a red onion, a red bell pepper, and a container of chopped onions.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How many pans are on the stove in the video?,Two pans.,There are two pans on the stove in the video.,785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What objects are visible on the kitchen counter in the video?,Ingredients and utensils.,"On the kitchen counter, there are a red bell pepper, a red onion, a red tomato, a red onion, a red bell pepper, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion, a red tomato, a red onion",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What cooking process is happening in the new frames?,Shawarma filling is being prepared.,"In the new frames, the cooking process is focused on making tortillas. The person is seen holding a tortilla, spreading it out on a tray, and then using a spatula to fold it.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action was the cook performing?,Adding bread to the shawarma filling.,The cook was cutting red bell peppers on a cutting board.,785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How is the cook interacting with the food?,By stirring and combining ingredients.,The cook is using a spatula to lift the tortillas from the pan and then places them onto a tray.,785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the cook's technique in the video clip.,Carefully scooping and spreading filling onto bread.,"The cook is seen using a spatula to lift the tortillas from the pan and then placing them onto a tray. The technique involves carefully lifting the tortillas from the pan and then placing them onto the tray, ensuring they are evenly spaced and properly arranged.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there more than one dish being cooked simultaneously?,Yes.,"Yes, there is more than one dish being cooked simultaneously.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the cook wearing any protective gloves in the video?,No.,"No, the cook is not wearing any protective gloves in the video.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video capture the addition of toppings to the shawarma?,No.,"Yes, the video captures the addition of toppings to the shawarma, as the person adds more ingredients to the tray.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the mobile phone operated before rolling sauce in flat breads?,No,"No, the mobile phone is not operated before rolling sauce in flat breads.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I cut the tomatoes before preparing the shawarma?,Yes,"Yes, you should cut the tomatoes before preparing the shawarma.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma prepared before cutting tomatoes?,No,"Yes, the shawarma is prepared before cutting tomatoes.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I roll sauce in flat breads after cutting tomatoes?,Yes,"Yes, you roll sauce in flat breads after cutting tomatoes.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the mobile phone operated after preparing the shawarma?,Yes,"No, the mobile phone is not operated after preparing the shawarma.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action occurs just before I operated the mobile phone?,Rolling sauce in flat breads,A person is seen holding a red pepper over a cutting board.,785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do before cutting the tomatoes?,"Nothing, it is the first action.","Before cutting the tomatoes, you should first wash them under running water to remove any dirt or debris.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before preparing the shawarma?,Operating the mobile phone,"A person is seen holding a red onion and a spoon, preparing to add it to the shawarma.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, did I open the kitchen drawers before cutting vegetables?",No,"No, the video does not show you opening the kitchen drawers before cutting vegetables.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the cooking of shawarma happen before regulating the cooker's heat?,Yes,"Yes, the cooking of shawarma happens before regulating the cooker's heat.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the mobile phone operated after the sauce is rolled in flatbreads?",Yes,"No, the mobile phone is not operated after the sauce is rolled in flatbreads.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is heat regulation done before cutting tomatoes with a knife?,No,"Yes, the person is using a knife to cut tomatoes on a cutting board before they are placed into a pot on the stove.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video sequence, what do I do before cooking shawarma?",Cut vegetables,"Before cooking shawarma, you should wash the hands and prepare the ingredients.",785,217560,0.0036,980,5,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the setting shown in the video clip.,A kitchen where shawarma is being prepared.,"The video shows a kitchen with a counter and stove, where a person is preparing food. The kitchen is equipped with various appliances and utensils, including a stove, a sink, and a microwave. The counter is cluttered with various items such as a cutting board, a knife, a spoon, and a container of onions.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is happening in these new frames?,Shawarma is being filled with ingredients.,"In the new frames, a person is seen holding a tortilla with a red filling, likely a filling for the burritos. The person is using a spatula to spread the filling onto the tortilla.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person in the video making a meal?,Yes.,Yes,937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen the main location in these frames?,Yes.,"Yes, the kitchen is the main location in these frames.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video capture the moment of grilling meat for the shawarma?,No.,"No, the video does not capture the moment of grilling meat for the shawarma. The focus is on the preparation of the shawarma wraps and the cooking process.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are spices being added to the food in this clip?,No.,"Yes, spices are being added to the food in this clip.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the shawarma filling added to the bread before wrapping it?",Yes,"Yes, the shawarma filling is added to the bread before wrapping it.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the chopping of vegetables occur before heating the pan?,No,"Yes, the chopping of vegetables occurs before heating the pan.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the stove turned off before removing the pan from heat?,Yes,"Yes, the stove is turned off before removing the pan from heat.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the bread placed on the pan before adding fillings?",Yes,"Yes, the bread is placed on the pan before adding fillings.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma served before adding sauce?,No,"Yes, the shawarma is served before adding sauce.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do before adding the shawarma filling to the bread?,Chop vegetables,"Before adding the shawarma filling to the bread, you should first wash the hands to remove any dirt or residue.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is done before turning off the stove?,Cook shawarma,"Before turning off the stove, the person is seen holding a red tortilla and a spoon, likely preparing to wrap it.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the immediate step before serving the shawarma?,Add sauce,The immediate step before serving the shawarma is to place the rolled-up tortillas on a tray.,937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the sauce added to the flat bread before cutting the tomatoes?",No,"Yes, the sauce is added to the flat bread before cutting the tomatoes.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the person operate the mobile phone after rolling the sauce in the flat breads?,Yes,"No, the person does not operate the mobile phone after rolling the sauce in the flat breads.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma prepared before the tomatoes are cut with a knife?,Yes,"Yes, the shawarma is prepared before the tomatoes are cut with a knife.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, does rolling the sauce happen before the shawarma preparation?",No,"No, the sauce is not rolled before the shawarma preparation.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the flat bread used before operating the mobile phone?,Yes,"Yes, the flat bread is used before operating the mobile phone.",937,270480,0.0035,1176,6,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What setting is portrayed in the latest clip?,A kitchen setting.,"The latest clip portrays a kitchen setting with a person preparing food, specifically making tortillas.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What activity is featured in the frame?,Preparing shawarma.,The activity featured in the frame is the preparation of tortillas.,1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma preparation process completed in the clip?,No.,"Yes, the shawarma preparation process is completed in the clip, with the shawarma being rolled and placed in a container.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there more than one person visible in the kitchen?,No.,"Yes, there is another person visible in the kitchen, partially visible on the left side of the frame.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show any cooking appliances being used?,No.,"Yes, the clip shows a stove with a pot on it, indicating that cooking appliances are being used.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there any sign of food already cooked in the scene?,No.,"Yes, there is a pot of food on the stove, indicating that some food has already been cooked.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person in the frame wearing gloves?,No.,"No, the person is not wearing gloves.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the meat added to the shawarma wrap before chopping the herbs?",No,"Yes, the meat is added to the shawarma wrap before chopping the herbs.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the shawarma wrap prepared before the vegetables are chopped?",Yes,"Yes, the shawarma wrap is prepared before the vegetables are chopped.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does chopping herbs happen after the vegetables are mixed in the bowl?,No,"Yes, chopping herbs happens after the vegetables are mixed in the bowl.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma meat cooked before the vegetables are cut?,Yes,"Yes, the shawarma meat is cooked before the vegetables are cut.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens just before the shawarma meat is added to the wrap in the video?,The vegetables are mixed in a bowl,"Just before the shawarma meat is added to the wrap, the person is seen holding a red onion and a spoon, preparing to add it to the wrap.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action takes place before the wrap is rolled up in the video?,The meat and vegetables are added to it,"Before the wrap is rolled up, the person is seen holding a red onion and a spoon, preparing to cut it.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the meat placed on the bread before adding vegetables?",No,"Yes, the meat is placed on the bread before adding vegetables.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the bread toasted before spreading the meat on it?,No,"Yes, the bread is toasted before spreading the meat on it.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the clip, is the chopping of vegetables shown before the frying of meat?",Yes,"Yes, the chopping of vegetables is shown before the frying of meat.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video show adding condiments after the meat is placed on the bread?,Yes,"No, the video does not show adding condiments after the meat is placed on the bread.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before the meat is added to the bread in the video?,Vegetables are chopped,"A person is seen holding a red tomato, preparing to add it to the bread.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video sequence, what do we see happening before the bread is picked up?",Vegetables being sautéed,"Before the bread is picked up, we see a person cutting red bell peppers on a wooden cutting board.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"Before the chopping of vegetables, what event is shown in the clip?",Preparing other ingredients,"Before the chopping of vegetables, a cooking event is shown in the clip.",1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What does the cook do before adding condiments to the shawarma?,Place meat on the bread,The cook adds a red chili pepper to the shawarma before adding condiments.,1036,323400,0.0032,1372,7,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting of this scene?,A kitchen.,The setting of this scene is a kitchen.,1213,376320,0.0032,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What culinary activity is taking place?,Preparing shawarma.,The culinary activity taking place is making tortillas.,1213,376320,0.0032,1568,8,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Which type of cuisine is being worked on?,"Middle Eastern, specifically shawarma.",The cuisine being worked on is Mexican.,1213,376320,0.0032,1568,8,15000,0,64,1
