latency_seconds,retrieval_seconds,generation_seconds,n_generated_tokens,ms_per_token,answer_chars,question_idx,frame_idx,model,n_local,retrieve_size,answer_tokens_cap,force_answer_length,prune_method,vision_method
1.0137988610658795,,,21,48.27613624123236,117,0,150,llava_ov_0.5b,15000,64,128,False,none,none
0.6380404999945313,,,17,37.53179411732537,85,1,150,llava_ov_0.5b,15000,64,128,False,none,none
0.4222903489135206,,,10,42.22903489135206,48,2,150,llava_ov_0.5b,15000,64,128,False,none,none
3.9778402191586792,,,128,31.07687671217718,661,3,150,llava_ov_0.5b,15000,64,128,False,none,none
1.3773384499363601,,,42,32.79377261753238,201,4,150,llava_ov_0.5b,15000,64,128,False,none,none
0.5193712969776243,,,13,39.95163822904802,63,5,150,llava_ov_0.5b,15000,64,128,False,none,none
0.4727840491104871,,,12,39.398670759207256,48,6,150,llava_ov_0.5b,15000,64,128,False,none,none
0.47180037200450897,,,12,39.31669766704241,50,7,150,llava_ov_0.5b,15000,64,128,False,none,none
0.5187515139114112,,,13,39.90396260857009,51,8,150,llava_ov_0.5b,15000,64,128,False,none,none
0.5167718708980829,,,11,46.97926099073481,44,9,285,llava_ov_0.5b,15000,64,128,False,none,none
2.1190764219500124,,,66,32.10721851439413,326,10,285,llava_ov_0.5b,15000,64,128,False,none,none
0.48455026000738144,,,12,40.379188333948456,52,11,285,llava_ov_0.5b,15000,64,128,False,none,none
0.42445545410737395,,,10,42.445545410737395,40,12,285,llava_ov_0.5b,15000,64,128,False,none,none
0.8333347281441092,,,24,34.722280339337885,131,13,285,llava_ov_0.5b,15000,64,128,False,none,none
0.7351377091836184,,,20,36.75688545918092,102,14,285,llava_ov_0.5b,15000,64,128,False,none,none
1.779791991924867,,,56,31.781999855801196,303,15,285,llava_ov_0.5b,15000,64,128,False,none,none
1.2309605239424855,,,36,34.19334788729126,151,16,285,llava_ov_0.5b,15000,64,128,False,none,none
0.5333341208752245,,,13,41.025701605786494,68,17,285,llava_ov_0.5b,15000,64,128,False,none,none
0.5011240360327065,,,13,38.54800277174665,57,18,285,llava_ov_0.5b,15000,64,128,False,none,none
0.8887556837871671,,,25,35.55022735148668,106,19,285,llava_ov_0.5b,15000,64,128,False,none,none
0.593843188835308,,,16,37.11519930220675,70,20,285,llava_ov_0.5b,15000,64,128,False,none,none
0.5742125390097499,,,15,38.280835933983326,74,21,285,llava_ov_0.5b,15000,64,128,False,none,none
0.5496044750325382,,,14,39.25746250232415,63,22,285,llava_ov_0.5b,15000,64,128,False,none,none
0.49929337901994586,,,13,38.4071830015343,66,23,285,llava_ov_0.5b,15000,64,128,False,none,none
0.5147027070634067,,,13,39.59251592795436,63,24,285,llava_ov_0.5b,15000,64,128,False,none,none
0.9261510469950736,,,27,34.30189062944717,124,25,285,llava_ov_0.5b,15000,64,128,False,none,none
