latency_seconds,retrieval_seconds,generation_seconds,n_generated_tokens,ms_per_token,answer_chars,question_idx,frame_idx,model,n_local,retrieve_size,answer_tokens_cap,force_answer_length,prune_method,vision_method
0.5570012361276895,,,15,37.133415741845965,84,0,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.5012295919004828,,,15,33.41530612669885,65,1,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.25783295393921435,,,7,36.83327913417348,26,2,150,llava_ov_0.5b,15000,64,128,False,rlt,none
3.8202173670288175,,,128,29.845448179912637,626,3,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.3601014791056514,,,10,36.01014791056514,49,4,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.12222690600901842,,,2,61.11345300450921,2,5,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.4047203930094838,,,12,33.726699417456985,48,6,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.40804306301288307,,,12,34.00358858440692,50,7,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.4494916570838541,,,13,34.57628131414262,51,8,150,llava_ov_0.5b,15000,64,128,False,rlt,none
0.4423951590433717,,,11,40.217741731215604,44,9,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6712563140317798,,,20,33.56281570158899,102,10,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.41706109000369906,,,12,34.75509083364159,51,11,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.37966402410529554,,,10,37.966402410529554,40,12,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.47858623997308314,,,13,36.814326151775624,65,13,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.574214749969542,,,17,33.77733823350247,95,14,285,llava_ov_0.5b,15000,64,128,False,rlt,none
1.2618619857821614,,,40,31.546549644554034,211,15,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.8729684131685644,,,27,32.332163450687574,122,16,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.46932184393517673,,,13,36.1016803027059,68,17,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.447536407969892,,,13,34.42587753614554,57,18,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.458716643974185,,,13,35.28589569032192,43,19,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.5592405621428043,,,16,34.95253513392527,70,20,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.5776084561366588,,,17,33.97696800803875,80,21,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.4769869069568813,,,14,34.07049335406295,63,22,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.46933759888634086,,,13,36.10289222202622,66,23,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.4998689158819616,,,14,35.704922562997254,63,24,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6386482319794595,,,19,33.61306484102418,94,25,285,llava_ov_0.5b,15000,64,128,False,rlt,none
0.4852634130511433,,,14,34.66167236079595,68,26,285,llava_ov_0.5b,15000,64,128,False,rlt,none
1.7110800540540367,,,45,38.02400120120082,228,27,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.5391812131274492,,,14,38.512943794817794,72,28,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.5402250590268523,,,14,38.58750421620373,60,29,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.9953340089414269,,,30,33.177800298047565,128,30,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.9556007590144873,,,28,34.128598536231685,154,31,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6376632710453123,,,18,35.425737280295124,100,32,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.4462190840858966,,,11,40.565371280536056,49,33,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.48258260008879006,,,13,37.12173846836846,46,34,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.5048807410057634,,,13,38.83698007736642,53,35,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.47623074310831726,,,12,39.68589525902644,49,36,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.5285922451876104,,,14,37.75658894197217,66,37,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6086343131028116,,,17,35.80201841781245,74,38,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6529717419762164,,,18,36.27620788756758,82,39,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.6203558079432696,,,17,36.491518114309976,74,40,420,llava_ov_0.5b,15000,64,128,False,rlt,none
0.5771363819949329,,,16,36.071023874683306,77,41,420,llava_ov_0.5b,15000,64,128,False,rlt,none
