video_id,question_id,task,source,question,answer,pred_answer,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,prune_cache,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q0,SF,Ego,Is there the mineral water I need inside the refrigerator in front of me?,"Yes, I see that there are various kinds of mineral water in the refrigerator for you to choose from.","It looks like you're standing in front of a refrigerator filled with various bottled beverages. To determine if there's mineral water available, you should look for bottles that are labeled as ""mineral water"" or have a label indicating that they contain naturally occurring minerals. The bottles are arranged on shelves, and you might need to move some to see the labels clearly. If you're unable to find mineral water, you might consider asking the store staff for assistance or looking for alternative options like spring water or still water.",20.0,20,179,1.0,False,269,3920,0.0686,pad,3920,20,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q0,SF,Ego,Is there the mineral water I need inside the refrigerator in front of me?,"Yes, I see that there are various kinds of mineral water in the refrigerator for you to choose from.","It looks like you're standing in front of a refrigerator filled with various bottled beverages. To determine if there's mineral water available, you should look for bottles that are labeled as ""mineral water"" or have a label indicating that they contain naturally occurring minerals. The bottles are arranged on shelves, and you might need to move some to see the labels clearly. If you're unable to find mineral water, you might consider asking the store staff for assistance or looking for alternative options like spring water or still water.",20.0,20,179,1.0,False,269,3920,0.0686,pad,3920,20,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q1,SM,Ego,What color is the shopping basket I use to hold items?,It is red.,red,50.0,50,179,1.0,False,421,9800,0.043,pad,9800,50,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q1,SM,Ego,What color is the shopping basket I use to hold items?,It is red.,red,50.0,50,179,1.0,False,421,9800,0.043,pad,9800,50,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q2,KG,Ego,"Based on what you see, where do you think I am right now?",I think you should be in a place similar to a shopping mall right now.,"It appears that you are in a convenience store or a similar retail environment. You are standing in front of a refrigerator filled with various beverages, and there is a person with long red hair at the counter, possibly a store employee or cashier. The setting suggests that you might be in the process of shopping for drinks or other items available in the store.",74.0,74,179,1.0,False,493,14504,0.034,pad,14504,74,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q2,KG,Ego,"Based on what you see, where do you think I am right now?",I think you should be in a place similar to a shopping mall right now.,"It appears that you are in a convenience store or a similar retail environment. You are standing in front of a refrigerator filled with various beverages, and there is a person with long red hair at the counter, possibly a store employee or cashier. The setting suggests that you might be in the process of shopping for drinks or other items available in the store.",74.0,74,179,1.0,False,493,14504,0.034,pad,14504,74,15000,0,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q3,OS,Ego,I want to find a place to sit and rest. Are there any chairs nearby?,"Yes, there are chairs near you where you can sit and rest.","Yes, there are chairs nearby.",108.0,108,179,1.0,False,562,21168,0.0265,pad,21168,108,15000,1213857792,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q3,OS,Ego,I want to find a place to sit and rest. Are there any chairs nearby?,"Yes, there are chairs near you where you can sit and rest.","Yes, there are chairs nearby.",108.0,108,179,1.0,False,562,21168,0.0265,pad,21168,108,15000,1213857792,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q4,LM,Ego,Is there a shelf with fruit nearby? I want to buy some apples.,"Yes, there are some shelves to your left where you can go and look for apples.","The video does not show a shelf with fruit. It appears to be focused on a beverage cooler and a checkout area. If you're looking for apples, you might want to check a different section of the store.",142.0,142,179,1.0,False,656,27832,0.0236,pad,27832,142,15000,1595998208,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q4,LM,Ego,Is there a shelf with fruit nearby? I want to buy some apples.,"Yes, there are some shelves to your left where you can go and look for apples.","The video does not show a shelf with fruit. It appears to be focused on a beverage cooler and a checkout area. If you're looking for apples, you might want to check a different section of the store.",142.0,142,179,1.0,False,656,27832,0.0236,pad,27832,142,15000,1595998208,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q5,CI,Ego,I want to buy some beer and mineral water. Is there a refrigerator nearby that can provide these items?,"Yes, there is a refrigerator in the place where you just bought the mineral water.","Yes, there is a refrigerator nearby that contains beer and mineral water.",179.0,179,179,1.0,False,718,35084,0.0205,pad,35084,179,15000,2011856896,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q5,CI,Ego,I want to buy some beer and mineral water. Is there a refrigerator nearby that can provide these items?,"Yes, there is a refrigerator in the place where you just bought the mineral water.","Yes, there is a refrigerator nearby that contains beer and mineral water.",179.0,179,179,1.0,False,718,35084,0.0205,pad,35084,179,15000,2011856896,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q0,SF,Ego,Is there a yellow towel on the handle of the oven I just operated?,"Yes, I see a yellow towel, but based on your operation process, it is not possible to confirm that the machine is an oven.","No, there is no yellow towel on the handle of the oven.",20.0,20,179,1.0,False,253,3920,0.0645,pad,3920,20,15000,0,64,1
